,YEAR,COUNT_PER_TEN_DAYS,PRODUCT_CODE,MIN_PRODUCT_COST,MAX_PRODUCT_COST,AVG_PRODUCT_COST,UNIT
106,2017,35,111,1905.0,1915.0,1910.0,kg
107,2017,35,112,2435.0,2435.0,2435.0,kg
108,2017,35,141,4095.2333333333336,4095.2333333333336,4095.2333333333336,kg
109,2017,35,142,6820.0,6820.0,6820.0,kg
110,2017,35,143,8570.0,8570.0,8570.0,kg
111,2017,35,144,2840.0,2840.0,2840.0,kg
112,2017,35,151,2600.0,2700.0,2636.6666666666665,kg
113,2017,35,152,2250.0,2270.0,2261.6666666666665,kg
114,2017,35,211,630.0,654.0,644.0,kg
115,2017,35,212,918.75,1056.25,960.4166666666666,kg
116,2017,35,213,2450.0,2750.0,2600.0,kg
117,2017,35,214,4000.0,5350.0,4608.333333333333,kg
118,2017,35,215,900.0,920.0,910.0,kg
119,2017,35,221,8150.0,8300.0,8216.666666666666,개
120,2017,35,223,1037.2216666666666,1123.89,1063.5191666666667,개
121,2017,35,224,1330.0,1670.0,1460.8333333333333,kg
122,2017,35,225,2010.0,2010.0,2010.0,kg
123,2017,35,226,11300.0,11800.0,11533.333333333334,kg
124,2017,35,231,417.5,455.0,429.1666666666667,kg
125,2017,35,232,983.3333333333334,990.0,985.5555555555557,kg
126,2017,35,233,2020.0,2120.0,2060.0,kg
127,2017,35,241,21000.0,21125.0,21020.833333333332,kg
128,2017,35,242,3930.0,4526.666666666667,4113.888888888889,kg
129,2017,35,243,6320.0,8040.0,7250.0,kg
130,2017,35,244,6297.5,6297.5,6297.5,kg
131,2017,35,245,1025.8333333333333,1030.0,1029.3055555555554,kg
132,2017,35,246,1720.0,1770.0,1743.3333333333333,kg
133,2017,35,247,4870.0,4930.0,4890.0,kg
134,2017,35,252,3205.0,3875.0,3498.3333333333335,kg
135,2017,35,253,11500.0,13550.0,12283.333333333334,kg
136,2017,35,255,2290.0,2790.0,2460.0,kg
137,2017,35,256,3660.0,4500.0,4133.333333333333,kg
138,2017,35,257,2675.0,2712.5,2689.5833333333335,kg
139,2017,35,258,6190.0,6190.0,6190.0,kg
140,2017,35,422,2760.0,3140.0,2873.3333333333335,kg
141,2017,35,312,10360.0,10360.0,10360.0,kg
142,2017,35,313,6007.407407407408,6007.407407407408,6007.407407407408,kg
143,2017,35,314,7683.333333333334,8030.0,7741.111111111112,kg
144,2017,35,315,6300.0,6600.0,6466.666666666667,kg
145,2017,35,316,1680.0,1800.0,1753.3333333333333,kg
146,2017,35,317,3850.0,3950.0,3883.3333333333335,kg
147,2017,35,411,3130.0,3150.0,3140.0,kg
148,2017,35,412,2066.6666666666665,2066.6666666666665,2066.6666666666665,kg
149,2017,35,414,4087.5,4087.5,4087.5,kg
150,2017,35,415,1840.0,1900.0,1873.3333333333333,kg
151,2017,35,416,2810.0,2830.0,2823.3333333333335,kg
152,2017,35,418,1615.3846153846152,1615.3846153846152,1615.3846153846152,kg
153,2017,35,419,3000.0,3020.0,3003.3333333333335,kg
154,2017,35,420,2016.6666666666665,2016.6666666666665,2016.6666666666663,kg
155,2017,35,421,3005.5555555555557,3005.5555555555557,3005.555555555555,kg
156,2017,35,424,3741.176470588235,3741.176470588235,3741.1764705882347,kg
157,2017,35,428,8800.0,8800.0,8800.0,kg
