,YEAR,COUNT_PER_TEN_DAYS,PRODUCT_CODE,MIN_PRODUCT_COST,MAX_PRODUCT_COST,AVG_PRODUCT_COST,UNIT
0,2023,0,111,2273.25,2283.5,2280.5714285714284,kg
1,2023,0,112,2418.25,2426.3125,2422.8660714285716,kg
2,2023,0,141,4700.833333333333,4802.857142857142,4744.139115646258,kg
3,2023,0,142,8248.891666666666,8281.666666666666,8271.191666666668,kg
4,2023,0,143,10041.25,10142.5,10086.964285714286,kg
5,2023,0,144,4775.0,4775.0,4775.0,kg
6,2023,0,151,2742.0,2822.0,2792.8571428571427,kg
7,2023,0,152,2245.0,2318.0,2279.4285714285716,kg
8,2023,0,211,515.8,593.5,563.0428571428572,kg
9,2023,0,212,721.0,922.5,821.0357142857143,kg
10,2023,0,213,2858.25,3240.0,3082.964285714286,kg
11,2023,0,214,7932.5,10205.0,8979.82142857143,kg
12,2023,0,215,1562.5,2054.0,1851.3214285714287,kg
13,2023,0,221,16620.0,17440.0,17182.85714285714,개
14,2023,0,223,2256.193333333333,2487.7083333333335,2329.045476190476,개
15,2023,0,224,2119.5,2233.5,2159.5,kg
16,2023,0,225,2121.6,2336.0,2213.0857142857144,kg
17,2023,0,226,12850.0,16260.0,14631.42857142857,kg
18,2023,0,231,594.0,675.0,643.0,kg
19,2023,0,232,1965.7333333333333,2099.0666666666666,2049.1047619047617,kg
20,2023,0,233,2109.5,2412.0,2267.3214285714284,kg
21,2023,0,241,21968.333333333332,21968.333333333332,21968.333333333336,kg
22,2023,0,242,6972.0,7551.5,7290.821428571428,kg
23,2023,0,243,8721.0,11830.0,10376.42857142857,kg
24,2023,0,244,7106.25,7155.25,7133.392857142857,kg
25,2023,0,245,1428.6666666666667,1452.6666666666667,1439.3333333333333,kg
26,2023,0,246,4040.5,4383.5,4222.071428571428,kg
27,2023,0,247,8150.666666666667,8333.333333333334,8260.95238095238,kg
28,2023,0,252,8650.666666666666,8930.666666666668,8801.52380952381,kg
29,2023,0,253,17065.0,21335.0,19376.428571428572,kg
30,2023,0,255,7870.0,9099.0,8292.142857142857,kg
31,2023,0,256,4998.0,7450.0,6056.285714285715,kg
32,2023,0,257,5265.0,5720.0,5517.857142857143,kg
33,2023,0,258,8042.5,8067.5,8051.071428571428,kg
34,2023,0,422,5422.0,5648.0,5585.428571428572,kg
35,2023,0,312,12237.777777777776,12407.777777777776,12327.142857142857,kg
36,2023,0,313,10926.666666666668,11064.444444444445,10971.746031746034,kg
37,2023,0,314,13305.55,13305.55,13305.550000000001,kg
38,2023,0,315,5182.5,5724.0,5333.178571428572,kg
39,2023,0,316,2572.0,2704.0,2636.5714285714284,kg
40,2023,0,317,4749.0,5210.0,4982.285714285715,kg
41,2023,0,411,3818.0,4116.0,3950.0,kg
42,2023,0,412,2545.3333333333335,2769.333333333333,2645.1428571428573,kg
43,2023,0,414,6387.5,6481.25,6463.571428571428,kg
44,2023,0,415,2832.0,3028.0,2944.5714285714284,kg
45,2023,0,416,3096.0,3242.0,3152.8571428571427,kg
46,2023,0,418,2016.1538461538462,2066.153846153846,2023.296703296703,kg
47,2023,0,419,3952.5,4120.0,4045.4285714285716,kg
48,2023,0,420,2323.333333333333,2340.0,2335.4761904761904,kg
49,2023,0,421,4450.0,4538.888888888889,4523.015873015874,kg
50,2023,0,424,3640.0,4001.176470588235,3809.243697478991,kg
51,2023,0,428,9336.0,10964.0,9944.0,kg
52,2023,1,111,2266.875,2269.375,2268.125,kg
53,2023,1,112,2397.75,2418.25,2407.21875,kg
54,2023,1,141,4664.642857142858,4700.833333333333,4686.086309523809,kg
55,2023,1,142,8178.333333333333,8277.225,8230.070833333333,kg
56,2023,1,143,9723.125,10056.875,9931.953125,kg
57,2023,1,144,4775.0,4825.0,4800.0,kg
58,2023,1,151,2680.0,2808.0,2750.5,kg
59,2023,1,152,2145.0,2248.0,2188.5,kg
60,2023,1,211,506.0,545.4,523.875,kg
61,2023,1,212,689.0,795.5,740.421875,kg
62,2023,1,213,2617.5,3362.5,2975.9375,kg
63,2023,1,214,5716.25,7495.0,6500.78125,kg
64,2023,1,215,1716.25,1869.5,1769.21875,kg
65,2023,1,221,17040.0,18380.0,17922.5,개
66,2023,1,223,2253.1666666666665,3265.9166666666665,2639.3660416666667,개
67,2023,1,224,2149.0,2441.25,2274.0,kg
68,2023,1,225,2157.6,2550.6,2408.1749999999997,kg
69,2023,1,226,12450.0,15570.0,13698.75,kg
70,2023,1,231,575.15,618.0,592.55625,kg
71,2023,1,232,1930.3999999999999,2211.9333333333334,2058.3333333333335,kg
72,2023,1,233,2149.5,2246.0,2207.0,kg
73,2023,1,241,21968.333333333332,21968.333333333332,21968.333333333336,kg
74,2023,1,242,7464.75,9980.75,8866.75,kg
75,2023,1,243,8378.0,10856.0,9748.375,kg
76,2023,1,244,7106.25,7106.25,7106.25,kg
77,2023,1,245,1422.0,1434.0,1426.0,kg
78,2023,1,246,4419.5,5212.0,4742.5,kg
79,2023,1,247,8294.666666666666,8460.0,8359.083333333332,kg
80,2023,1,252,8200.0,11112.0,9681.5,kg
81,2023,1,253,16035.0,19845.0,16973.75,kg
82,2023,1,255,7984.0,9415.0,8697.75,kg
83,2023,1,256,6916.0,7748.0,7309.0,kg
84,2023,1,257,5252.5,5670.0,5476.875,kg
85,2023,1,258,8042.5,8052.5,8047.5,kg
86,2023,1,422,5211.0,5279.0,5253.5,kg
87,2023,1,312,12180.0,12237.777777777776,12203.61111111111,kg
88,2023,1,313,10895.555555555555,10926.666666666668,10913.055555555555,kg
89,2023,1,314,13305.55,13305.55,13305.550000000001,kg
90,2023,1,315,5815.5,7029.0,6458.59375,kg
91,2023,1,316,2596.0,2776.0,2694.5,kg
92,2023,1,317,5201.0,6001.5,5578.0625,kg
93,2023,1,411,3970.0,4380.0,4166.25,kg
94,2023,1,412,2710.666666666667,2990.666666666667,2876.5,kg
95,2023,1,414,6132.5,6387.5,6232.734375,kg
96,2023,1,415,2636.0,2832.0,2711.0,kg
97,2023,1,416,3108.0,3214.0,3179.5,kg
98,2023,1,418,2066.153846153846,2115.3846153846152,2099.2307692307695,kg
99,2023,1,419,3944.0,4052.0,3984.5,kg
100,2023,1,420,2301.666666666667,2335.0,2316.25,kg
101,2023,1,421,4604.444444444445,4619.444444444444,4614.791666666667,kg
102,2023,1,424,3565.8823529411766,3744.7058823529414,3661.911764705882,kg
103,2023,1,428,10992.0,11180.0,11077.5,kg
104,2023,2,111,2269.375,2269.375,2269.375,kg
105,2023,2,112,2397.75,2397.75,2397.75,kg
106,2023,2,141,4664.404761904762,4664.642857142858,4664.452380952382,kg
107,2023,2,142,8178.333333333333,8235.558333333332,8219.113333333333,kg
108,2023,2,143,9723.125,9723.125,9723.125,kg
109,2023,2,144,4825.0,4825.0,4825.0,kg
110,2023,2,151,2708.0,2830.0,2762.4,kg
111,2023,2,152,2145.0,2269.0,2201.4,kg
112,2023,2,211,528.0,757.4,647.0400000000001,kg
113,2023,2,212,813.25,1133.0,983.775,kg
114,2023,2,213,3122.5,4022.5,3599.5,kg
115,2023,2,214,5171.25,5756.25,5555.25,kg
116,2023,2,215,1833.25,2691.5,2359.5,kg
117,2023,2,221,18500.0,18620.0,18548.0,개
118,2023,2,223,2667.5,3003.2916666666665,2893.9736666666663,개
119,2023,2,224,2089.5,2416.75,2232.75,kg
120,2023,2,225,2312.6,2470.6,2414.96,kg
121,2023,2,226,12285.0,13620.0,13033.0,kg
122,2023,2,231,609.0,789.0,663.63,kg
123,2023,2,232,2203.9333333333334,2311.733333333333,2280.1466666666665,kg
124,2023,2,233,2124.5,2769.0,2485.4,kg
125,2023,2,241,21968.333333333332,21968.333333333332,21968.333333333332,kg
126,2023,2,242,9096.5,10395.5,9682.6,kg
127,2023,2,243,8413.0,10066.0,9379.6,kg
128,2023,2,244,7106.25,7106.25,7106.25,kg
129,2023,2,245,1434.0,1447.3333333333333,1439.3333333333333,kg
130,2023,2,246,4052.0,4394.5,4184.6,kg
131,2023,2,247,8273.333333333334,8374.666666666666,8307.599999999999,kg
132,2023,2,252,8706.666666666666,9986.666666666666,9289.333333333332,kg
133,2023,2,253,15735.0,20175.0,18467.0,kg
134,2023,2,255,8860.0,11150.0,10467.6,kg
135,2023,2,256,7394.0,9044.0,8343.2,kg
136,2023,2,257,5052.5,5686.25,5351.0,kg
137,2023,2,258,8047.5,8072.5,8066.5,kg
138,2023,2,422,5176.0,5322.0,5257.8,kg
139,2023,2,312,12122.22222222222,12180.0,12139.11111111111,kg
140,2023,2,313,10864.444444444443,10895.555555555555,10884.0,kg
141,2023,2,314,13305.55,13305.55,13305.55,kg
142,2023,2,315,5295.5,6524.0,5687.6,kg
143,2023,2,316,2312.0,2564.0,2450.4,kg
144,2023,2,317,4291.0,5175.0,4624.6,kg
145,2023,2,411,4168.0,4314.0,4263.6,kg
146,2023,2,412,2873.333333333333,3012.0,2928.0,kg
147,2023,2,414,6204.375,6964.1875,6646.2625,kg
148,2023,2,415,2596.0,3128.0,2946.4,kg
149,2023,2,416,2967.0,3096.0,3000.8,kg
150,2023,2,418,2100.0,2207.6923076923076,2146.153846153846,kg
151,2023,2,419,3948.0,4144.0,4056.4,kg
152,2023,2,420,2301.666666666667,2335.0,2312.666666666667,kg
153,2023,2,421,4604.444444444445,4652.222222222223,4614.000000000001,kg
154,2023,2,424,3818.823529411765,4081.176470588235,3901.6470588235293,kg
155,2023,2,428,10044.0,10860.0,10432.0,kg
156,2023,3,111,2253.25,2269.375,2257.671875,kg
157,2023,3,112,2369.5625,2397.75,2380.5625,kg
158,2023,3,141,4648.928571428572,4666.309523809524,4653.035714285715,kg
159,2023,3,142,8227.225,8242.225,8232.016666666666,kg
160,2023,3,143,9639.375,9723.125,9654.84375,kg
161,2023,3,144,4700.0,4825.0,4778.125,kg
162,2023,3,151,2820.0,2870.0,2836.25,kg
163,2023,3,152,2325.1625,2360.75,2350.6421874999996,kg
164,2023,3,211,574.8,735.4,619.625,kg
165,2023,3,212,775.5,1041.875,876.96875,kg
166,2023,3,213,3207.5,3587.5,3350.0,kg
167,2023,3,214,4585.0,5401.25,4963.90625,kg
168,2023,3,215,2277.25,2631.5,2404.53125,kg
169,2023,3,221,18760.0,20880.0,20057.5,개
170,2023,3,223,2127.61,2845.4466666666667,2458.2868750000002,개
171,2023,3,224,2505.5,2997.0,2789.03125,kg
172,2023,3,225,2432.0,3256.0,2930.0,kg
173,2023,3,226,10800.0,13510.0,12131.25,kg
174,2023,3,231,631.0,793.0,706.375,kg
175,2023,3,232,2238.4,2265.0666666666666,2251.4,kg
176,2023,3,233,2236.5,2773.0,2496.0625,kg
177,2023,3,241,21968.333333333332,21968.333333333332,21968.333333333336,kg
178,2023,3,242,8567.25,11697.375,10260.46875,kg
179,2023,3,243,5755.0,7983.0,6597.5,kg
180,2023,3,244,7099.25,7116.25,7108.875,kg
181,2023,3,245,1432.6666666666667,1463.3333333333333,1449.7499999999998,kg
182,2023,3,246,3673.5,4064.0,3809.375,kg
183,2023,3,247,8408.0,8512.666666666666,8459.916666666668,kg
184,2023,3,252,9186.666666666666,10742.666666666666,9904.833333333334,kg
185,2023,3,253,12160.0,15005.0,13781.875,kg
186,2023,3,255,8529.0,11110.0,10196.0,kg
187,2023,3,256,7328.0,8706.0,8081.5,kg
188,2023,3,257,5440.0,5561.25,5522.03125,kg
189,2023,3,258,8062.5,8072.5,8066.25,kg
190,2023,3,422,5242.0,5742.0,5406.0,kg
191,2023,3,312,12095.0,12128.888888888889,12110.069444444443,kg
192,2023,3,313,10742.222222222223,10864.444444444443,10795.833333333334,kg
193,2023,3,314,13338.883333333333,13427.783333333333,13383.333333333332,kg
194,2023,3,315,4528.75,5238.0,4868.03125,kg
195,2023,3,316,2411.2,2576.0,2484.1000000000004,kg
196,2023,3,317,3988.5,4108.0,4049.25,kg
197,2023,3,411,3998.0,4334.0,4155.5,kg
198,2023,3,412,2818.6666666666665,3108.0,2973.8333333333335,kg
199,2023,3,414,6519.84375,7011.09375,6745.15625,kg
200,2023,3,415,2912.0,3056.0,2946.5,kg
201,2023,3,416,2936.0,2976.0,2951.0,kg
202,2023,3,418,2207.6923076923076,2253.846153846154,2230.769230769231,kg
203,2023,3,419,4036.0,4144.0,4063.0,kg
204,2023,3,420,2290.0,2306.666666666667,2294.166666666667,kg
205,2023,3,421,4457.777777777777,4652.222222222223,4545.277777777777,kg
206,2023,3,424,4065.8823529411766,4160.0,4110.882352941177,kg
207,2023,3,428,9896.0,10044.0,9933.0,kg
208,2023,3,425,10028.0,10200.0,10094.119999999999,kg
209,2023,4,111,2251.625,2252.625,2252.125,kg
210,2023,4,112,2370.8125,2372.375,2371.59375,kg
211,2023,4,141,4618.452380952381,4645.595238095238,4639.960317460317,kg
212,2023,4,142,8227.225,8278.891666666666,8262.502777777778,kg
213,2023,4,143,9545.0,9639.375,9590.104166666666,kg
214,2023,4,144,4700.0,4700.0,4700.0,kg
215,2023,4,151,2698.0,2776.0,2747.3333333333335,kg
216,2023,4,152,2169.75,2292.1625,2240.7062499999997,kg
217,2023,4,211,623.2,672.0,648.2666666666667,kg
218,2023,4,212,888.125,975.625,936.1458333333334,kg
219,2023,4,213,3152.5,3432.5,3265.0,kg
220,2023,4,214,4210.0,4977.5,4543.958333333333,kg
221,2023,4,215,2351.0,2510.0,2440.5,kg
222,2023,4,221,20880.0,28280.0,24636.666666666668,개
223,2023,4,223,2141.0833333333335,2848.4166666666665,2531.618055555555,개
224,2023,4,224,3053.25,3875.0,3446.7916666666665,kg
225,2023,4,225,3260.0,3856.0,3434.6666666666665,kg
226,2023,4,226,10590.0,11940.0,11223.333333333334,kg
227,2023,4,231,654.0,825.5,748.3333333333334,kg
228,2023,4,232,2128.2000000000003,2238.4,2169.388888888889,kg
229,2023,4,233,2366.0,2876.5,2556.0833333333335,kg
230,2023,4,241,21968.333333333332,21968.333333333332,21968.333333333332,kg
231,2023,4,242,11581.125,13637.5,13028.3125,kg
232,2023,4,243,5777.0,9560.0,6968.666666666667,kg
233,2023,4,244,7102.25,7102.25,7102.25,kg
234,2023,4,245,1437.3333333333335,1514.0,1480.3333333333333,kg
235,2023,4,246,3578.5,4041.0,3888.9166666666665,kg
236,2023,4,247,8502.0,9074.0,8829.77777777778,kg
237,2023,4,252,6901.333333333334,8280.0,7340.444444444444,kg
238,2023,4,253,11435.0,13825.0,12166.666666666666,kg
239,2023,4,255,6995.0,8049.0,7380.0,kg
240,2023,4,256,6580.0,7334.0,6899.333333333333,kg
241,2023,4,257,5440.0,8386.25,6632.083333333333,kg
242,2023,4,258,8062.5,8082.5,8070.0,kg
243,2023,4,422,5808.0,5962.0,5882.666666666667,kg
244,2023,4,312,12077.77777777778,12097.222222222224,12092.870370370372,kg
245,2023,4,313,10551.111111111111,10688.888888888889,10641.48148148148,kg
246,2023,4,314,13404.45,13427.783333333333,13412.227777777776,kg
247,2023,4,315,4841.5,5060.5,4898.083333333333,kg
248,2023,4,316,2784.0,3176.0,2957.0,kg
249,2023,4,317,3923.0,4007.0,3962.1666666666665,kg
250,2023,4,411,3786.0,3854.0,3810.6666666666665,kg
251,2023,4,412,2718.6666666666665,2837.3333333333335,2777.7777777777774,kg
252,2023,4,414,6522.34375,6855.0,6725.963541666667,kg
253,2023,4,415,2880.0,2944.0,2914.6666666666665,kg
254,2023,4,416,3010.0,3098.0,3046.9,kg
255,2023,4,418,2238.4615384615386,2293.846153846154,2267.1794871794878,kg
256,2023,4,419,3865.0,4016.0,3943.9166666666665,kg
257,2023,4,420,2290.0,2318.333333333333,2305.2777777777774,kg
258,2023,4,421,4414.444444444445,4457.777777777777,4435.740740740741,kg
259,2023,4,424,4191.764705882353,4222.35294117647,4200.980392156863,kg
260,2023,4,425,10628.0,13128.0,12009.333333333334,kg
261,2023,4,428,9624.0,9824.0,9774.666666666666,kg
262,2023,5,111,2251.625,2251.625,2251.625,kg
263,2023,5,112,2361.4375,2372.375,2366.90625,kg
264,2023,5,141,4618.452380952381,4622.261904761905,4620.357142857142,kg
265,2023,5,142,8280.558333333332,8425.0,8352.779166666665,kg
266,2023,5,143,9542.5,9545.0,9543.75,kg
267,2023,5,144,4625.0,4625.0,4625.0,kg
268,2023,5,151,2752.0,2776.0,2763.3333333333335,kg
269,2023,5,152,2179.75,2302.25,2229.9583333333335,kg
270,2023,5,211,575.5,696.7,636.15,kg
271,2023,5,212,853.875,952.75,902.4583333333334,kg
272,2023,5,213,3022.5,3187.5,3105.0,kg
273,2023,5,214,4105.0,5016.25,4507.708333333333,kg
274,2023,5,215,2153.5,2333.0,2215.5833333333335,kg
275,2023,5,221,33000.0,38230.0,36205.0,개
276,2023,5,223,2447.2383333333332,3096.8633333333332,2841.9361111111107,개
277,2023,5,224,2722.75,4342.5,3757.9583333333335,kg
