,YEAR,COUNT_PER_TEN_DAYS,PRODUCT_CODE,MIN_PRODUCT_COST,MAX_PRODUCT_COST,AVG_PRODUCT_COST,UNIT
0,2018,0,111,1915.0,1920.0,1919.2857142857142,kg
1,2018,0,112,2435.0,2435.0,2435.0,kg
2,2018,0,141,4095.2333333333336,4095.2333333333336,4095.2333333333336,kg
3,2018,0,142,6820.0,6820.0,6820.0,kg
4,2018,0,143,8570.0,8570.0,8570.0,kg
5,2018,0,144,2840.0,2840.0,2840.0,kg
6,2018,0,151,2720.0,2940.0,2831.4285714285716,kg
7,2018,0,152,2270.0,2390.0,2321.4285714285716,kg
8,2018,0,211,633.0,650.0,641.1428571428571,kg
9,2018,0,212,805.0,1056.25,940.1785714285714,kg
10,2018,0,213,2600.0,2850.0,2728.5714285714284,kg
11,2018,0,214,4825.0,5275.0,5103.571428571428,kg
12,2018,0,215,920.0,1142.5,1014.6428571428571,kg
13,2018,0,221,7850.0,8050.0,7964.285714285715,개
14,2018,0,223,1092.7766666666666,1436.11,1276.7447619047618,개
15,2018,0,224,1325.0,1415.0,1352.142857142857,kg
16,2018,0,225,1870.0,1990.0,1918.5714285714287,kg
17,2018,0,226,11100.0,11450.0,11300.0,kg
18,2018,0,231,382.5,418.5,410.42857142857144,kg
19,2018,0,232,970.0,990.0,976.6666666666667,kg
20,2018,0,233,1800.0,2190.0,2047.142857142857,kg
21,2018,0,241,21000.0,21000.0,21000.0,kg
22,2018,0,242,4466.666666666667,4938.333333333333,4733.571428571428,kg
23,2018,0,243,4660.0,6120.0,5454.285714285715,kg
24,2018,0,244,6297.5,6297.5,6297.5,kg
25,2018,0,245,1012.5,1030.0,1020.2380952380953,kg
26,2018,0,246,1770.0,1970.0,1860.0,kg
27,2018,0,247,4843.333333333333,4876.666666666667,4856.666666666666,kg
28,2018,0,252,3425.0,4100.0,3769.047619047619,kg
29,2018,0,253,12000.0,13450.0,13000.0,kg
30,2018,0,255,2810.0,3800.0,3160.0,kg
31,2018,0,256,3100.0,4300.0,3511.4285714285716,kg
32,2018,0,257,2675.0,2825.0,2773.214285714286,kg
33,2018,0,258,6190.0,6330.0,6250.0,kg
34,2018,0,422,2760.0,2900.0,2817.1428571428573,kg
35,2018,0,312,10360.0,10360.0,10360.0,kg
36,2018,0,313,6007.407407407408,6007.407407407408,6007.407407407408,kg
37,2018,0,314,7683.333333333334,7726.666666666667,7714.285714285715,kg
38,2018,0,315,4875.0,6200.0,5625.0,kg
39,2018,0,316,1800.0,2040.0,1891.4285714285713,kg
40,2018,0,317,3450.0,3750.0,3650.0,kg
41,2018,0,411,3190.0,3300.0,3260.0,kg
42,2018,0,412,2066.6666666666665,2120.0,2106.6666666666665,kg
43,2018,0,414,4087.5,4137.5,4123.214285714285,kg
44,2018,0,415,1940.0,2660.0,2251.4285714285716,kg
45,2018,0,416,2830.0,2870.0,2861.4285714285716,kg
46,2018,0,418,1584.6153846153848,1584.6153846153848,1584.6153846153848,kg
47,2018,0,419,3000.0,3220.0,3094.285714285714,kg
48,2018,0,420,1966.6666666666665,1966.6666666666665,1966.6666666666663,kg
49,2018,0,421,3005.5555555555557,3061.1111111111113,3018.2539682539677,kg
50,2018,0,424,3741.176470588235,3741.176470588235,3741.1764705882347,kg
51,2018,0,428,8920.0,8920.0,8920.0,kg
52,2018,1,111,1920.0,1930.0,1922.857142857143,kg
53,2018,1,112,2452.5,2452.5,2452.5,kg
54,2018,1,141,4095.2333333333336,4095.2333333333336,4095.2333333333336,kg
