,YEAR,COUNT_PER_TEN_DAYS,PRODUCT_CODE,MIN_PRODUCT_COST,MAX_PRODUCT_COST,AVG_PRODUCT_COST,UNIT
0,2019,0,111,2427.5,2437.5,2431.5,kg
1,2019,0,112,3325.0,3325.0,3325.0,kg
2,2019,0,141,4594.285714285715,4603.809523809524,4599.999829931972,kg
3,2019,0,142,8710.0,8743.333333333334,8714.761904761905,kg
4,2019,0,143,8440.0,8473.333333333334,8463.809523809525,kg
5,2019,0,144,2860.0,2860.0,2860.0,kg
6,2019,0,151,3440.0,3760.0,3652.8571428571427,kg
7,2019,0,152,2152.5,2237.5,2194.6428571428573,kg
8,2019,0,211,430.0,490.0,463.3285714285715,kg
9,2019,0,212,612.5,718.75,660.4107142857143,kg
10,2019,0,213,1875.0,2275.0,2060.714285714286,kg
11,2019,0,214,2675.0,3712.5,3182.1428571428573,kg
12,2019,0,215,1350.0,1650.0,1535.7142857142858,kg
13,2019,0,221,19900.0,20800.0,20314.285714285714,개
14,2019,0,223,1191.6683333333333,1462.7783333333334,1270.635238095238,개
15,2019,0,224,915.0,980.0,952.1428571428571,kg
16,2019,0,225,2650.0,2870.0,2778.5714285714284,kg
17,2019,0,226,10350.0,11500.0,10857.142857142857,kg
18,2019,0,231,320.0,415.0,361.42857142857144,kg
19,2019,0,232,1253.3333333333333,1353.3333333333333,1302.857142857143,kg
20,2019,0,233,1375.0,1525.0,1439.2857142857142,kg
21,2019,0,241,20340.833333333332,20585.0,20482.02380952381,kg
22,2019,0,242,4605.0,5220.0,5026.0,kg
23,2019,0,243,4510.0,5030.0,4815.714285714285,kg
24,2019,0,244,6661.75,6949.25,6779.607142857143,kg
25,2019,0,245,485.0,535.0,522.1428571428571,kg
26,2019,0,246,2130.0,2440.0,2334.285714285714,kg
27,2019,0,247,8483.333333333334,8523.333333333334,8517.61904761905,kg
28,2019,0,252,4366.666666666667,4473.333333333334,4440.952380952382,kg
29,2019,0,253,9950.0,11800.0,10914.285714285714,kg
30,2019,0,255,5040.0,5700.0,5490.0,kg
31,2019,0,256,3820.0,6480.0,5368.571428571428,kg
32,2019,0,257,3175.0,3325.0,3250.0,kg
33,2019,0,258,5465.0,5465.0,5465.0,kg
34,2019,0,422,4480.0,4640.0,4537.142857142857,kg
35,2019,0,312,10331.666666666666,10341.666666666668,10337.857142857145,kg
36,2019,0,313,7740.740740740741,7783.7037037037035,7760.0,kg
37,2019,0,314,10045.833333333334,10166.666666666668,10097.61904761905,kg
38,2019,0,315,3950.0,4175.0,4041.0714285714284,kg
39,2019,0,316,2320.0,2660.0,2525.714285714286,kg
40,2019,0,317,3650.0,3800.0,3700.0,kg
41,2019,0,411,3970.0,4150.0,4075.714285714286,kg
42,2019,0,412,2973.333333333333,3160.0,3089.523809523809,kg
43,2019,0,414,3362.5,3437.5,3416.0714285714284,kg
44,2019,0,415,2720.0,2860.0,2802.8571428571427,kg
45,2019,0,416,2726.0,2920.0,2804.8571428571427,kg
46,2019,0,418,1469.230769230769,1653.8461538461538,1541.7582417582419,kg
47,2019,0,419,3425.0,3475.0,3443.5714285714284,kg
48,2019,0,420,1741.6666666666667,1791.6666666666667,1753.5714285714287,kg
49,2019,0,421,2875.0,2958.3333333333335,2905.4232804232806,kg
50,2019,0,424,3894.1176470588234,3905.8823529411766,3899.1596638655465,kg
51,2019,0,428,8080.0,8160.0,8120.0,kg
52,2019,1,111,2429.0,2429.0,2429.0,kg
53,2019,1,112,3325.0,3325.0,3325.0,kg
54,2019,1,141,4603.809523809524,4605.714285714285,4605.079365079365,kg
55,2019,1,142,8710.0,8740.0,8724.166666666668,kg
56,2019,1,143,8440.0,8440.0,8440.0,kg
57,2019,1,144,2860.0,2860.0,2860.0,kg
58,2019,1,151,3330.0,3400.0,3361.6666666666665,kg
59,2019,1,152,1942.5,2127.5,1999.1666666666667,kg
60,2019,1,211,378.0,425.0,397.8333333333333,kg
61,2019,1,212,568.75,625.0,592.7083333333334,kg
62,2019,1,213,1725.0,1925.0,1800.0,kg
63,2019,1,214,2575.0,2850.0,2668.0416666666665,kg
64,2019,1,215,1350.0,1400.0,1391.6666666666667,kg
65,2019,1,221,20400.0,21800.0,21066.666666666668,개
66,2019,1,223,1201.6683333333333,1398.3316666666667,1300.369722222222,개
67,2019,1,224,955.0,1047.5,1009.3000000000001,kg
68,2019,1,225,2610.0,2760.0,2681.6666666666665,kg
69,2019,1,226,9400.0,10250.0,9825.0,kg
70,2019,1,231,308.3,325.0,313.3833333333333,kg
71,2019,1,232,1153.3333333333333,1253.3333333333333,1201.6666666666665,kg
72,2019,1,233,1375.0,1450.0,1416.6666666666667,kg
73,2019,1,241,20286.666666666668,20304.999999999996,20295.833333333332,kg
74,2019,1,242,5065.0,5693.333333333333,5473.61111111111,kg
75,2019,1,243,4680.0,5290.0,4998.333333333333,kg
76,2019,1,244,6965.5,6968.0,6967.166666666667,kg
77,2019,1,245,485.0,508.0,499.8333333333333,kg
78,2019,1,246,2345.0,2485.0,2412.5,kg
79,2019,1,247,8523.333333333334,8523.333333333334,8523.333333333334,kg
80,2019,1,252,4340.0,4706.666666666666,4538.88888888889,kg
81,2019,1,253,9450.0,10200.0,9858.333333333334,kg
82,2019,1,255,5650.0,7320.0,6636.666666666667,kg
83,2019,1,256,6600.0,7400.0,7066.666666666667,kg
84,2019,1,257,3150.0,3225.0,3195.8333333333335,kg
85,2019,1,258,5465.0,5470.0,5467.5,kg
86,2019,1,422,4440.0,4600.0,4520.0,kg
87,2019,1,312,10338.333333333334,10343.333333333334,10341.111111111113,kg
88,2019,1,313,7783.7037037037035,7811.851851851851,7795.555555555556,kg
89,2019,1,314,10166.666666666668,10210.0,10195.27777777778,kg
90,2019,1,315,4050.0,4375.0,4245.833333333333,kg
91,2019,1,316,2300.0,2540.0,2393.3333333333335,kg
92,2019,1,317,3400.0,3600.0,3483.3333333333335,kg
93,2019,1,411,4210.0,4480.0,4295.0,kg
94,2019,1,412,3160.0,3320.0,3226.6666666666665,kg
95,2019,1,414,3262.5,3312.5,3300.0,kg
96,2019,1,415,2600.0,2800.0,2713.3333333333335,kg
