,YEAR,COUNT_PER_TEN_DAYS,PRODUCT_CODE,MIN_PRODUCT_COST,MAX_PRODUCT_COST,AVG_PRODUCT_COST,UNIT
0,2022,0,111,2560.5,2568.0,2565.0,kg
1,2022,0,112,2820.0,2820.0,2820.0,kg
2,2022,0,141,5010.003571428571,5055.245238095238,5021.803571428572,kg
3,2022,0,142,7888.333333333333,7911.666666666667,7892.222222222223,kg
4,2022,0,143,11393.125,11393.125,11393.125,kg
5,2022,0,151,2975.0,3063.0,3011.0,kg
6,2022,0,152,1850.0,2100.0,1984.1666666666667,kg
7,2022,0,211,771.4,936.2,842.4,kg
8,2022,0,212,604.5,710.25,676.2083333333334,kg
9,2022,0,213,2648.75,2907.5,2764.625,kg
10,2022,0,214,5006.25,5616.25,5202.916666666667,kg
11,2022,0,215,2098.0,2282.25,2191.9166666666665,kg
12,2022,0,221,15040.0,15260.0,15150.0,개
13,2022,0,223,1657.0566666666666,1782.0533333333333,1708.0188888888888,개
14,2022,0,224,1282.9,1439.5,1342.6416666666667,kg
15,2022,0,225,3965.0,4345.0,4191.0,kg
16,2022,0,226,17680.0,21850.0,19488.333333333332,kg
17,2022,0,231,512.75,562.5,530.2666666666667,kg
18,2022,0,232,1314.0,1440.0,1351.5555555555557,kg
19,2022,0,233,2315.75,2690.75,2452.1666666666665,kg
20,2022,0,241,20051.666666666664,20051.666666666664,20051.66666666666,kg
21,2022,0,242,5861.166666666667,6525.833333333333,6171.0,kg
22,2022,0,243,5889.0,6795.0,6415.666666666667,kg
23,2022,0,244,7968.166666666667,7968.833333333333,7968.5,kg
24,2022,0,245,715.0,814.0,762.1666666666666,kg
25,2022,0,246,3840.5,4132.5,3984.0,kg
26,2022,0,247,3756.6666666666665,3788.0,3767.1111111111113,kg
27,2022,0,252,6008.0,6885.333333333334,6475.11111111111,kg
28,2022,0,253,15310.0,18890.0,17225.0,kg
29,2022,0,255,6495.0,8603.0,7337.666666666667,kg
30,2022,0,256,4312.0,6400.0,5214.0,kg
31,2022,0,257,4660.0,4710.0,4668.333333333333,kg
32,2022,0,258,8075.0,8140.0,8091.666666666667,kg
33,2022,0,422,5919.0,5919.0,5919.0,kg
34,2022,0,312,16032.5,16317.916666666666,16222.430555555555,kg
35,2022,0,313,12813.333333333334,12813.333333333334,12813.333333333334,kg
36,2022,0,314,11083.333333333332,11472.216666666667,11212.961111111108,kg
37,2022,0,315,4111.75,5317.25,4521.5,kg
38,2022,0,316,2496.0,2752.0,2628.0,kg
39,2022,0,317,4322.5,4556.5,4437.833333333333,kg
40,2022,0,411,4144.0,4486.0,4295.0,kg
