,YEAR,COUNT_PER_TEN_DAYS,PRODUCT_CODE,MIN_PRODUCT_COST,MAX_PRODUCT_COST,AVG_PRODUCT_COST,UNIT
0,2020,0,111,2317.5,2317.5,2317.5,kg
1,2020,0,112,2652.5,2680.0,2665.714285714286,kg
2,2020,0,141,4667.614285714286,4667.614285714286,4667.614285714285,kg
3,2020,0,142,6891.666666666667,6925.0,6901.190476190475,kg
4,2020,0,143,8128.75,8128.75,8128.75,kg
5,2020,0,144,2863.0,2863.0,2863.0,kg
6,2020,0,151,2330.0,2360.0,2344.285714285714,kg
7,2020,0,152,1065.0,1085.0,1076.4285714285713,kg
8,2020,0,211,896.5,1065.0,962.2142857142857,kg
9,2020,0,212,1506.25,1575.0,1541.9642857142858,kg
10,2020,0,213,1775.0,2425.0,2060.714285714286,kg
11,2020,0,214,5200.0,5987.5,5578.571428571428,kg
12,2020,0,215,1000.0,1200.0,1100.0,kg
13,2020,0,221,16100.0,17400.0,16785.714285714286,개
14,2020,0,223,1364.445,1862.7783333333334,1636.4288095238096,개
15,2020,0,224,1462.5,1885.0,1672.857142857143,kg
16,2020,0,225,2540.0,3020.0,2781.4285714285716,kg
17,2020,0,226,14550.0,15750.0,15071.42857142857,kg
18,2020,0,231,997.5,1297.75,1162.5357142857142,kg
19,2020,0,232,1656.6666666666667,1746.6666666666667,1713.8095238095236,kg
20,2020,0,233,1362.5,1487.5,1412.5,kg
21,2020,0,241,14666.666666666668,15166.666666666668,14738.09523809524,kg
22,2020,0,242,5945.0,6440.0,6127.857142857143,kg
23,2020,0,243,4670.0,5890.0,5175.714285714285,kg
24,2020,0,244,3970.0,3970.0,3970.0,kg
25,2020,0,245,700.0,880.0,816.4285714285714,kg
26,2020,0,246,2405.0,2655.0,2515.714285714286,kg
27,2020,0,247,6296.666666666667,6330.0,6317.619047619048,kg
28,2020,0,252,3520.0,3800.0,3731.4285714285716,kg
29,2020,0,253,14200.0,17850.0,15707.142857142857,kg
30,2020,0,255,3670.0,6320.0,5271.428571428572,kg
31,2020,0,256,4820.0,6320.0,5702.857142857143,kg
