,YEAR,COUNT_PER_TEN_DAYS,PRODUCT_CODE,MIN_PRODUCT_COST,MAX_PRODUCT_COST,AVG_PRODUCT_COST,UNIT
347,2021,6,255,8616.0,10690.0,9251.0,kg
348,2021,6,256,6602.0,7554.0,7103.714285714285,kg
349,2021,6,257,3965.0,3965.0,3965.0,kg
350,2021,6,258,6920.0,6920.0,6920.0,kg
351,2021,6,422,4134.0,5632.0,5040.714285714285,kg
352,2021,6,312,17587.783333333333,17961.666666666664,17739.288095238095,kg
353,2021,6,313,11969.881481481481,12063.703703703703,12023.494179894178,kg
354,2021,6,314,13322.216666666667,13444.45,13403.17857142857,kg
355,2021,6,315,2799.5,3307.0,3022.5714285714284,kg
356,2021,6,316,1872.6,2114.6,2006.0285714285715,kg
357,2021,6,317,3333.0,3803.0,3593.714285714286,kg
358,2021,6,411,5820.0,6034.0,5954.571428571428,kg
359,2021,6,412,5011.333333333334,5171.333333333334,5062.761904761906,kg
360,2021,6,414,13900.0,13900.0,13900.0,kg
361,2021,6,415,4167.833333333333,4615.833333333334,4432.964285714285,kg
362,2021,6,418,1912.3076923076924,1981.5384615384614,1960.6593406593404,kg
363,2021,6,419,4135.0,4135.0,4135.0,kg
364,2021,6,420,1737.5,1779.1666666666665,1764.880952380952,kg
365,2021,6,421,3270.0,3648.8888888888887,3481.2698412698414,kg
366,2021,6,424,3978.823529411765,4002.3529411764703,3995.63025210084,kg
367,2021,6,425,13728.0,13848.0,13762.285714285714,kg
368,2021,6,428,7924.0,9012.0,8659.42857142857,kg
369,2021,7,111,2844.0,2849.0,2846.8571428571427,kg
370,2021,7,112,3215.0,3220.0,3216.4285714285716,kg
371,2021,7,141,5427.627380952382,5440.0035714285705,5432.931462585034,kg
372,2021,7,142,9664.583333333334,9732.5,9703.392857142857,kg
373,2021,7,143,13924.583333333334,13924.583333333334,13924.583333333332,kg
374,2021,7,144,4250.0,4250.0,4250.0,kg
375,2021,7,151,4279.0,4299.0,4284.714285714285,kg
376,2021,7,152,1581.0,1674.0,1618.2857142857142,kg
377,2021,7,211,944.5,1014.0,972.6428571428571,kg
378,2021,7,212,555.25,604.375,572.8571428571429,kg
379,2021,7,213,2194.0,2747.5,2456.9285714285716,kg
380,2021,7,214,2791.625,3196.25,3022.785714285714,kg
381,2021,7,215,2228.25,2428.25,2318.25,kg
382,2021,7,221,17970.0,18950.0,18550.0,개
383,2021,7,222,7066.0,7670.0,7328.857142857143,kg
384,2021,7,223,1386.0016666666668,1557.9466666666667,1476.2542857142857,개
385,2021,7,224,1876.0,2389.0,2131.3571428571427,kg
